
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
4000 	20 	3 	0,1250	926,2170	9.0
4000 	20 	3 	0,0625	925,5975	9.0
4000 	20 	3 	0,0312	927,0445	9.5
4000 	20 	4 	0,5000	927,2880	3.3
4000 	20 	4 	0,2500	927,5435	7.3
4000 	20 	4 	0,1250	926,4320	8.6
4000 	20 	4 	0,0625	924,8980	9.4
4000 	20 	4 	0,0312	927,3190	9.0
4000 	20 	5 	0,5000	925,5485	3.3
4000 	20 	5 	0,2500	928,4495	7.0
4000 	20 	5 	0,1250	925,9155	8.8
4000 	20 	5 	0,0625	930,2200	9.8
4000 	20 	5 	0,0312	928,7380	9.5
4000 	20 	6 	0,5000	928,2415	3.2
4000 	20 	6 	0,2500	927,0975	6.7
4000 	20 	6 	0,1250	926,4630	9.4
4000 	20 	6 	0,0625	926,3165	9.2
4000 	20 	6 	0,0312	927,8505	9.5
4000 	20 	7 	0,5000	926,6700	3.3
4000 	20 	7 	0,2500	926,4355	6.7
4000 	20 	7 	0,1250	926,5725	9.6
4000 	20 	7 	0,0625	926,5295	9.6
4000 	20 	7 	0,0312	926,3290	9.4
4000 	20 	8 	0,5000	929,4400	3.6
4000 	20 	8 	0,2500	926,8585	7.1
4000 	20 	8 	0,1250	925,6760	9.0
4000 	20 	8 	0,0625	927,9580	10.1
4000 	20 	8 	0,0312	925,9485	8.7
4000 	20 	9 	0,5000	928,6190	3.6
4000 	20 	9 	0,2500	928,1300	7.1
4000 	20 	9 	0,1250	925,8810	9.8
4000 	20 	9 	0,0625	929,9585	11.8
4000 	20 	9 	0,0312	929,3790	9.6
4000 	20 	10 	0,5000	927,4945	3.6
4000 	20 	10 	0,2500	925,2985	7.0
4000 	20 	10 	0,1250	925,6630	9.7
4000 	20 	10 	0,0625	926,7485	9.6
4000 	20 	10 	0,0312	928,5860	9.0
4000 	50 	1 	0,5000	927,5435	3.4
4000 	50 	1 	0,2500	923,9445	6.6
4000 	50 	1 	0,1250	924,5205	9.2
4000 	50 	1 	0,0625	925,4750	9.3
4000 	50 	1 	0,0312	926,0965	9.6
4000 	50 	2 	0,5000	926,5435	3.5
4000 	50 	2 	0,2500	926,0060	7.0
4000 	50 	2 	0,1250	926,7510	9.0
4000 	50 	2 	0,0625	925,8825	9.1
4000 	50 	2 	0,0312	926,2275	9.3
4000 	50 	3 	0,5000	927,7050	3.7
4000 	50 	3 	0,2500	924,3260	7.5
4000 	50 	3 	0,1250	927,3800	9.5
4000 	50 	3 	0,0625	928,4765	10.0
4000 	50 	3 	0,0312	926,2450	9.0
4000 	50 	4 	0,5000	929,9265	3.3
4000 	50 	4 	0,2500	926,4795	7.0
4000 	50 	4 	0,1250	927,3100	9.6
4000 	50 	4 	0,0625	926,2110	11.3
4000 	50 	4 	0,0312	926,6495	9.0
4000 	50 	5 	0,5000	928,3575	3.5
4000 	50 	5 	0,2500	929,9715	6.7
4000 	50 	5 	0,1250	929,4770	8.6
4000 	50 	5 	0,0625	925,6060	9.4
4000 	50 	5 	0,0312	929,1630	10.0
4000 	50 	6 	0,5000	929,4885	3.3
4000 	50 	6 	0,2500	929,9555	7.0
4000 	50 	6 	0,1250	929,4650	8.7
4000 	50 	6 	0,0625	926,1040	8.5
4000 	50 	6 	0,0312	927,8995	9.6
4000 	50 	7 	0,5000	932,4710	3.4
4000 	50 	7 	0,2500	930,0550	7.1
4000 	50 	7 	0,1250	928,0700	9.2
4000 	50 	7 	0,0625	926,7305	9.0
4000 	50 	7 	0,0312	930,2625	9.3
4000 	50 	8 	0,5000	928,7690	3.1
4000 	50 	8 	0,2500	929,4850	6.8
4000 	50 	8 	0,1250	928,5450	10.1
4000 	50 	8 	0,0625	927,8225	9.7
4000 	50 	8 	0,0312	928,4620	9.3
4000 	50 	9 	0,5000	929,7745	3.2
4000 	50 	9 	0,2500	930,0790	6.7
4000 	50 	9 	0,1250	929,6845	9.8
4000 	50 	9 	0,0625	929,3265	9.7
4000 	50 	9 	0,0312	929,7030	9.7
4000 	50 	10 	0,5000	930,6795	3.2
4000 	50 	10 	0,2500	930,2050	6.8
4000 	50 	10 	0,1250	929,7150	9.0
4000 	50 	10 	0,0625	928,6055	9.1
4000 	50 	10 	0,0312	932,0905	9.8
4000 	100 	1 	0,5000	926,5855	3.1
4000 	100 	1 	0,2500	927,3515	6.9
4000 	100 	1 	0,1250	926,2635	9.7
4000 	100 	1 	0,0625	926,8930	9.1
4000 	100 	1 	0,0312	924,5840	8.9
4000 	100 	2 	0,5000	927,3080	3.3
4000 	100 	2 	0,2500	925,4700	7.6
4000 	100 	2 	0,1250	924,8460	9.9
4000 	100 	2 	0,0625	927,5460	9.5
4000 	100 	2 	0,0312	925,6785	9.5
4000 	100 	3 	0,5000	929,6345	3.1
4000 	100 	3 	0,2500	928,0630	6.4
4000 	100 	3 	0,1250	923,8000	9.5
4000 	100 	3 	0,0625	927,4405	9.5
4000 	100 	3 	0,0312	928,2255	9.7
4000 	100 	4 	0,5000	927,7130	3.3
4000 	100 	4 	0,2500	926,7690	7.2
4000 	100 	4 	0,1250	928,2765	9.4
4000 	100 	4 	0,0625	929,3105	9.8
4000 	100 	4 	0,0312	927,9595	9.7
4000 	100 	5 	0,5000	929,3595	3.5
4000 	100 	5 	0,2500	930,0040	7.2
4000 	100 	5 	0,1250	928,1125	9.8
4000 	100 	5 	0,0625	929,0555	9.3
4000 	100 	5 	0,0312	927,1040	9.0
4000 	100 	6 	0,5000	930,3555	3.2
4000 	100 	6 	0,2500	927,8780	7.2
4000 	100 	6 	0,1250	926,8350	9.9
4000 	100 	6 	0,0625	930,8410	9.8
4000 	100 	6 	0,0312	928,5725	9.8
4000 	100 	7 	0,5000	933,0480	3.3
4000 	100 	7 	0,2500	929,5635	7.7
4000 	100 	7 	0,1250	927,7840	9.3
4000 	100 	7 	0,0625	926,9745	9.2
4000 	100 	7 	0,0312	924,2335	10.2
4000 	100 	8 	0,5000	933,1370	3.4
4000 	100 	8 	0,2500	929,0125	7.5
4000 	100 	8 	0,1250	934,2500	10.0
4000 	100 	8 	0,0625	929,7080	9.8
4000 	100 	8 	0,0312	930,7930	9.6
4000 	100 	9 	0,5000	932,6165	3.2
4000 	100 	9 	0,2500	933,2605	6.7
4000 	100 	9 	0,1250	932,9930	9.8
4000 	100 	9 	0,0625	931,6790	9.4
4000 	100 	9 	0,0312	927,2990	9.5
4000 	100 	10 	0,5000	932,6480	3.3
4000 	100 	10 	0,2500	929,8620	7.0
4000 	100 	10 	0,1250	930,2280	9.4
4000 	100 	10 	0,0625	928,7485	9.6
4000 	100 	10 	0,0312	929,3715	9.4
4000 	200 	1 	0,5000	927,4690	3.7
4000 	200 	1 	0,2500	924,7720	7.2
4000 	200 	1 	0,1250	926,6675	8.9
4000 	200 	1 	0,0625	927,9900	9.4
4000 	200 	1 	0,0312	924,3470	9.2
4000 	200 	2 	0,5000	925,9655	3.7
4000 	200 	2 	0,2500	927,0000	7.1
4000 	200 	2 	0,1250	928,5425	9.3
4000 	200 	2 	0,0625	926,7950	9.8
4000 	200 	2 	0,0312	928,1425	9.3
4000 	200 	3 	0,5000	927,8195	3.2
4000 	200 	3 	0,2500	931,9115	6.8
4000 	200 	3 	0,1250	928,9095	10.1
4000 	200 	3 	0,0625	925,7600	9.3
4000 	200 	3 	0,0312	927,9765	9.1
4000 	200 	4 	0,5000	932,9715	3.3
4000 	200 	4 	0,2500	929,6190	6.9
4000 	200 	4 	0,1250	929,7185	9.1
4000 	200 	4 	0,0625	926,8905	9.8
4000 	200 	4 	0,0312	931,3345	9.9
4000 	200 	5 	0,5000	935,6940	3.5
4000 	200 	5 	0,2500	931,1755	7.3
4000 	200 	5 	0,1250	929,1780	9.3
4000 	200 	5 	0,0625	930,1080	8.7
4000 	200 	5 	0,0312	929,6375	9.8
4000 	200 	6 	0,5000	931,5325	3.6
4000 	200 	6 	0,2500	929,9430	7.2
4000 	200 	6 	0,1250	932,0150	9.4
4000 	200 	6 	0,0625	935,1605	9.8
4000 	200 	6 	0,0312	933,5505	9.2
4000 	200 	7 	0,5000	932,2155	3.3
4000 	200 	7 	0,2500	933,1480	7.5
4000 	200 	7 	0,1250	928,2870	9.0
4000 	200 	7 	0,0625	927,0680	9.5
4000 	200 	7 	0,0312	928,9345	9.4
4000 	200 	8 	0,5000	931,2370	3.2
4000 	200 	8 	0,2500	932,1315	6.6
4000 	200 	8 	0,1250	931,7250	8.9
4000 	200 	8 	0,0625	928,7660	9.6
4000 	200 	8 	0,0312	934,6075	10.2
4000 	200 	9 	0,5000	932,3420	3.4
4000 	200 	9 	0,2500	930,3500	7.2
4000 	200 	9 	0,1250	935,8110	9.1
4000 	200 	9 	0,0625	929,4150	9.2
4000 	200 	9 	0,0312	930,8980	10.1
4000 	200 	10 	0,5000	933,2935	3.4
4000 	200 	10 	0,2500	932,9585	7.4
4000 	200 	10 	0,1250	935,4010	9.2
4000 	200 	10 	0,0625	929,9695	8.6
4000 	200 	10 	0,0312	931,3015	9.5
4000 	500 	1 	0,5000	927,5465	3.4
4000 	500 	1 	0,2500	928,8595	7.3
4000 	500 	1 	0,1250	924,2975	10.0
4000 	500 	1 	0,0625	926,1965	9.4
4000 	500 	1 	0,0312	922,9125	9.7
4000 	500 	2 	0,5000	929,0160	2.9
4000 	500 	2 	0,2500	927,8550	7.0
4000 	500 	2 	0,1250	928,6380	9.8
4000 	500 	2 	0,0625	927,2875	8.8
4000 	500 	2 	0,0312	927,4730	9.7
4000 	500 	3 	0,5000	936,5400	3.3
4000 	500 	3 	0,2500	927,0900	6.9
4000 	500 	3 	0,1250	930,0950	9.1
4000 	500 	3 	0,0625	931,8740	10.0
4000 	500 	3 	0,0312	932,2660	9.4
4000 	500 	4 	0,5000	936,5745	2.9
4000 	500 	4 	0,2500	930,4545	7.3
4000 	500 	4 	0,1250	937,2145	9.2
4000 	500 	4 	0,0625	933,0170	9.0
4000 	500 	4 	0,0312	933,0430	9.6
4000 	500 	5 	0,5000	938,3640	3.1
4000 	500 	5 	0,2500	934,7665	7.2
4000 	500 	5 	0,1250	936,6815	9.6
4000 	500 	5 	0,0625	932,9050	9.0
4000 	500 	5 	0,0312	937,7490	9.1
4000 	500 	6 	0,5000	942,7035	3.0
4000 	500 	6 	0,2500	933,3390	7.3
4000 	500 	6 	0,1250	933,1105	9.6
4000 	500 	6 	0,0625	931,5475	9.5
4000 	500 	6 	0,0312	929,2325	10.3
4000 	500 	7 	0,5000	942,9180	3.1
4000 	500 	7 	0,2500	933,7130	7.1
4000 	500 	7 	0,1250	943,0995	10.2
4000 	500 	7 	0,0625	935,1515	9.6
4000 	500 	7 	0,0312	934,6300	9.8
4000 	500 	8 	0,5000	941,5725	3.0
4000 	500 	8 	0,2500	941,0610	7.5
4000 	500 	8 	0,1250	946,7180	10.2
4000 	500 	8 	0,0625	935,7495	11.0
4000 	500 	8 	0,0312	930,5350	9.6
4000 	500 	9 	0,5000	942,1130	2.9
4000 	500 	9 	0,2500	939,5695	7.1
4000 	500 	9 	0,1250	940,4995	9.9
4000 	500 	9 	0,0625	938,0615	10.1
4000 	500 	9 	0,0312	937,7890	9.9
4000 	500 	10 	0,5000	946,8475	3.1
4000 	500 	10 	0,2500	935,4890	7.0
4000 	500 	10 	0,1250	942,0975	9.2
4000 	500 	10 	0,0625	936,8830	9.8
4000 	500 	10 	0,0312	939,9500	10.3
4000 	1000 	1 	0,5000	925,9060	4.6
4000 	1000 	1 	0,2500	929,9540	7.3
4000 	1000 	1 	0,1250	925,6250	9.3
4000 	1000 	1 	0,0625	924,6355	9.6
4000 	1000 	1 	0,0312	928,7485	9.0
4000 	1000 	2 	0,5000	931,2240	4.2
4000 	1000 	2 	0,2500	929,5120	6.8
4000 	1000 	2 	0,1250	932,1075	10.2
4000 	1000 	2 	0,0625	928,7240	9.5
4000 	1000 	2 	0,0312	934,7015	9.5
4000 	1000 	3 	0,5000	944,9205	4.1
4000 	1000 	3 	0,2500	940,1345	6.5
4000 	1000 	3 	0,1250	938,6515	9.6
4000 	1000 	3 	0,0625	934,6105	9.6
4000 	1000 	3 	0,0312	939,4770	10.0
4000 	1000 	4 	0,5000	939,9395	3.9
4000 	1000 	4 	0,2500	936,3710	7.2
4000 	1000 	4 	0,1250	944,6970	9.6
4000 	1000 	4 	0,0625	939,6695	10.1
4000 	1000 	4 	0,0312	936,5095	9.6
4000 	1000 	5 	0,5000	943,9030	4.1
4000 	1000 	5 	0,2500	942,5620	6.9
4000 	1000 	5 	0,1250	945,1545	9.0
4000 	1000 	5 	0,0625	946,9400	9.0
4000 	1000 	5 	0,0312	945,9615	9.7
4000 	1000 	6 	0,5000	942,1595	4.4
4000 	1000 	6 	0,2500	938,0390	6.7
4000 	1000 	6 	0,1250	951,9740	9.9
4000 	1000 	6 	0,0625	941,7870	9.5
4000 	1000 	6 	0,0312	940,3830	9.5
4000 	1000 	7 	0,5000	951,7590	3.8
4000 	1000 	7 	0,2500	951,2830	7.1
4000 	1000 	7 	0,1250	944,4880	9.6
4000 	1000 	7 	0,0625	944,5950	9.0
4000 	1000 	7 	0,0312	940,6840	10.2
4000 	1000 	8 	0,5000	949,4070	4.2
4000 	1000 	8 	0,2500	943,7940	7.2
4000 	1000 	8 	0,1250	942,9795	9.7
4000 	1000 	8 	0,0625	941,5640	9.9
4000 	1000 	8 	0,0312	947,4095	9.3
4000 	1000 	9 	0,5000	953,7690	3.9
4000 	1000 	9 	0,2500	950,9435	6.5
4000 	1000 	9 	0,1250	947,7775	9.3
4000 	1000 	9 	0,0625	940,7135	8.7
4000 	1000 	9 	0,0312	946,2565	9.5
4000 	1000 	10 	0,5000	957,2660	3.9
4000 	1000 	10 	0,2500	946,3665	7.0
4000 	1000 	10 	0,1250	955,2340	10.1
4000 	1000 	10 	0,0625	947,5460	9.1
4000 	1000 	10 	0,0312	953,2250	9.3
5000 	1 	1 	0,5000	927,0605	3.8
5000 	1 	1 	0,2500	927,0255	7.1
5000 	1 	1 	0,1250	926,2680	11.7
5000 	1 	1 	0,0625	924,9950	11.6
5000 	1 	1 	0,0312	925,7255	11.6
5000 	1 	2 	0,5000	926,7050	3.2
5000 	1 	2 	0,2500	926,5045	7.2
5000 	1 	2 	0,1250	924,6565	11.8
5000 	1 	2 	0,0625	926,3450	11.9
5000 	1 	2 	0,0312	925,6905	11.0
5000 	1 	3 	0,5000	927,3905	3.2
5000 	1 	3 	0,2500	925,1885	6.9
5000 	1 	3 	0,1250	925,3765	11.7
5000 	1 	3 	0,0625	925,7795	11.7
5000 	1 	3 	0,0312	926,2490	11.7
5000 	1 	4 	0,5000	927,0400	3.4
5000 	1 	4 	0,2500	926,3795	6.8
5000 	1 	4 	0,1250	925,2410	11.8
5000 	1 	4 	0,0625	927,2720	12.0
5000 	1 	4 	0,0312	927,0380	11.7
5000 	1 	5 	0,5000	926,9305	3.3
5000 	1 	5 	0,2500	925,9535	6.6
5000 	1 	5 	0,1250	926,1390	11.4
5000 	1 	5 	0,0625	926,2020	11.8
5000 	1 	5 	0,0312	927,4900	11.5
5000 	1 	6 	0,5000	927,0950	3.2
5000 	1 	6 	0,2500	926,4885	6.4
5000 	1 	6 	0,1250	925,4500	11.3
5000 	1 	6 	0,0625	925,2245	12.2
5000 	1 	6 	0,0312	928,1490	12.0
5000 	1 	7 	0,5000	927,0250	3.3
5000 	1 	7 	0,2500	925,9905	6.8
5000 	1 	7 	0,1250	925,7885	11.2
5000 	1 	7 	0,0625	926,8290	12.2
5000 	1 	7 	0,0312	926,6615	12.4
5000 	1 	8 	0,5000	927,2885	3.4
5000 	1 	8 	0,2500	926,3670	7.2
5000 	1 	8 	0,1250	925,9795	11.0
5000 	1 	8 	0,0625	927,7465	11.8
5000 	1 	8 	0,0312	926,3360	11.6
5000 	1 	9 	0,5000	926,8380	3.3
5000 	1 	9 	0,2500	925,1805	7.2
5000 	1 	9 	0,1250	926,1660	11.3
5000 	1 	9 	0,0625	927,3600	12.4
5000 	1 	9 	0,0312	929,4040	12.2
5000 	1 	10 	0,5000	926,9085	3.2
5000 	1 	10 	0,2500	925,2095	6.5
5000 	1 	10 	0,1250	926,5355	11.7
5000 	1 	10 	0,0625	926,4050	11.4
5000 	1 	10 	0,0312	924,7250	12.0
5000 	2 	1 	0,5000	927,2010	3.4
5000 	2 	1 	0,2500	927,0155	7.0
5000 	2 	1 	0,1250	925,0210	12.3
5000 	2 	1 	0,0625	926,2865	11.6
5000 	2 	1 	0,0312	925,8505	11.9
5000 	2 	2 	0,5000	925,7740	3.3
5000 	2 	2 	0,2500	925,4225	7.2
5000 	2 	2 	0,1250	925,1800	11.4
5000 	2 	2 	0,0625	925,3655	11.0
5000 	2 	2 	0,0312	926,5125	11.7
5000 	2 	3 	0,5000	926,4115	3.6
5000 	2 	3 	0,2500	924,4690	6.9
5000 	2 	3 	0,1250	925,8705	11.4
5000 	2 	3 	0,0625	926,1785	12.2
5000 	2 	3 	0,0312	926,2595	11.5
5000 	2 	4 	0,5000	927,6800	3.4
5000 	2 	4 	0,2500	925,2440	7.2
5000 	2 	4 	0,1250	926,4455	11.9
5000 	2 	4 	0,0625	927,2710	11.5
5000 	2 	4 	0,0312	927,8665	11.6
5000 	2 	5 	0,5000	926,5540	3.6
5000 	2 	5 	0,2500	925,3655	7.0
5000 	2 	5 	0,1250	924,8780	12.2
5000 	2 	5 	0,0625	927,2700	12.5
5000 	2 	5 	0,0312	924,8660	11.6
5000 	2 	6 	0,5000	927,9790	3.1
5000 	2 	6 	0,2500	925,8065	7.2
5000 	2 	6 	0,1250	925,9280	11.8
5000 	2 	6 	0,0625	927,7690	11.5
5000 	2 	6 	0,0312	928,3745	11.6
5000 	2 	7 	0,5000	926,2780	3.2
5000 	2 	7 	0,2500	924,4220	6.8
5000 	2 	7 	0,1250	926,8995	12.3
5000 	2 	7 	0,0625	926,8045	11.7
5000 	2 	7 	0,0312	927,5065	12.1
5000 	2 	8 	0,5000	927,2870	3.2
5000 	2 	8 	0,2500	925,7500	6.8
5000 	2 	8 	0,1250	926,0210	11.7
5000 	2 	8 	0,0625	926,3200	12.1
5000 	2 	8 	0,0312	929,4805	12.1
5000 	2 	9 	0,5000	928,1550	3.2
5000 	2 	9 	0,2500	925,9325	6.6
5000 	2 	9 	0,1250	927,4360	12.0
5000 	2 	9 	0,0625	928,5760	12.0
5000 	2 	9 	0,0312	927,8575	12.0
5000 	2 	10 	0,5000	925,9170	3.4
5000 	2 	10 	0,2500	926,7560	6.9
5000 	2 	10 	0,1250	926,2260	11.4
5000 	2 	10 	0,0625	927,1505	11.8
5000 	2 	10 	0,0312	924,4735	11.9
5000 	5 	1 	0,5000	926,5265	3.3
5000 	5 	1 	0,2500	926,2035	7.0
5000 	5 	1 	0,1250	925,5480	11.8
5000 	5 	1 	0,0625	923,8595	11.8
5000 	5 	1 	0,0312	924,8770	11.7
5000 	5 	2 	0,5000	927,6475	3.4
5000 	5 	2 	0,2500	927,0780	6.9
5000 	5 	2 	0,1250	927,1185	11.6
5000 	5 	2 	0,0625	926,1900	11.8
5000 	5 	2 	0,0312	925,2505	11.4
5000 	5 	3 	0,5000	926,4735	3.4
5000 	5 	3 	0,2500	926,2900	6.8
5000 	5 	3 	0,1250	926,0250	11.4
5000 	5 	3 	0,0625	924,8515	11.6
5000 	5 	3 	0,0312	925,6875	11.7
5000 	5 	4 	0,5000	927,8300	3.4
5000 	5 	4 	0,2500	924,2280	7.0
5000 	5 	4 	0,1250	925,3810	11.3
5000 	5 	4 	0,0625	925,3390	11.4
5000 	5 	4 	0,0312	927,9390	12.2
5000 	5 	5 	0,5000	928,1325	3.3
5000 	5 	5 	0,2500	926,0225	6.9
5000 	5 	5 	0,1250	925,2680	11.5
5000 	5 	5 	0,0625	926,8520	11.2
5000 	5 	5 	0,0312	926,0660	11.9
5000 	5 	6 	0,5000	927,8790	3.7
5000 	5 	6 	0,2500	926,5695	6.6
5000 	5 	6 	0,1250	925,5780	11.9
5000 	5 	6 	0,0625	925,5605	12.1
5000 	5 	6 	0,0312	927,4575	11.8
5000 	5 	7 	0,5000	927,6180	3.4
5000 	5 	7 	0,2500	926,9365	6.8
5000 	5 	7 	0,1250	926,0005	11.5
5000 	5 	7 	0,0625	925,8460	11.4
5000 	5 	7 	0,0312	926,5035	11.7
5000 	5 	8 	0,5000	927,2120	3.5
5000 	5 	8 	0,2500	926,6405	7.1
5000 	5 	8 	0,1250	924,0690	11.6
5000 	5 	8 	0,0625	928,1400	12.5
5000 	5 	8 	0,0312	925,6790	11.7
5000 	5 	9 	0,5000	927,4325	3.2
5000 	5 	9 	0,2500	926,9400	6.7
5000 	5 	9 	0,1250	923,1590	12.0
5000 	5 	9 	0,0625	926,8145	12.2
5000 	5 	9 	0,0312	927,9160	12.1
5000 	5 	10 	0,5000	927,7240	3.3
5000 	5 	10 	0,2500	925,6785	7.4
5000 	5 	10 	0,1250	926,6535	12.0
5000 	5 	10 	0,0625	927,1835	11.8
5000 	5 	10 	0,0312	928,2830	11.4
5000 	10 	1 	0,5000	926,7235	3.2
5000 	10 	1 	0,2500	925,0355	7.3
5000 	10 	1 	0,1250	925,3345	11.7
5000 	10 	1 	0,0625	925,5055	11.7
5000 	10 	1 	0,0312	923,8290	11.0
5000 	10 	2 	0,5000	927,3940	3.4
5000 	10 	2 	0,2500	924,7605	6.6
5000 	10 	2 	0,1250	927,4680	12.1
5000 	10 	2 	0,0625	925,2185	12.8
5000 	10 	2 	0,0312	926,4455	12.1
5000 	10 	3 	0,5000	928,8745	3.2
5000 	10 	3 	0,2500	925,9600	6.6
5000 	10 	3 	0,1250	925,7285	11.5
5000 	10 	3 	0,0625	925,8800	11.6
5000 	10 	3 	0,0312	927,1325	11.8
5000 	10 	4 	0,5000	926,6565	3.3
5000 	10 	4 	0,2500	926,3200	6.7
5000 	10 	4 	0,1250	925,7170	11.4
5000 	10 	4 	0,0625	925,8065	11.7
5000 	10 	4 	0,0312	925,4770	11.9
5000 	10 	5 	0,5000	926,2630	3.4
5000 	10 	5 	0,2500	926,1070	7.1
5000 	10 	5 	0,1250	925,3810	11.2
5000 	10 	5 	0,0625	925,1965	11.7
5000 	10 	5 	0,0312	926,9310	12.4
5000 	10 	6 	0,5000	927,6785	3.5
5000 	10 	6 	0,2500	926,3760	6.8
5000 	10 	6 	0,1250	925,4865	11.9
5000 	10 	6 	0,0625	925,8705	11.5
5000 	10 	6 	0,0312	927,2660	12.0
5000 	10 	7 	0,5000	928,1685	3.2
5000 	10 	7 	0,2500	924,9350	7.1
5000 	10 	7 	0,1250	925,5560	12.0
5000 	10 	7 	0,0625	925,9645	11.4
5000 	10 	7 	0,0312	927,7825	11.5
5000 	10 	8 	0,5000	927,1060	3.4
5000 	10 	8 	0,2500	928,7325	6.9
5000 	10 	8 	0,1250	927,9205	11.3
5000 	10 	8 	0,0625	926,4750	11.2
5000 	10 	8 	0,0312	928,0480	11.6
5000 	10 	9 	0,5000	926,0020	3.6
5000 	10 	9 	0,2500	926,0780	7.1
5000 	10 	9 	0,1250	925,5305	12.3
5000 	10 	9 	0,0625	927,6275	11.6
5000 	10 	9 	0,0312	928,4310	10.9
5000 	10 	10 	0,5000	927,8580	3.2
5000 	10 	10 	0,2500	927,9320	7.0
5000 	10 	10 	0,1250	928,1040	11.7
5000 	10 	10 	0,0625	927,3830	12.0
5000 	10 	10 	0,0312	929,1395	11.3
5000 	20 	1 	0,5000	926,0420	3.2
5000 	20 	1 	0,2500	926,2260	7.0
5000 	20 	1 	0,1250	925,3605	12.1
5000 	20 	1 	0,0625	924,9985	12.1
5000 	20 	1 	0,0312	925,9885	12.4
5000 	20 	2 	0,5000	926,6635	3.4
5000 	20 	2 	0,2500	925,9290	6.8
5000 	20 	2 	0,1250	925,2490	11.9
5000 	20 	2 	0,0625	925,9495	13.5
5000 	20 	2 	0,0312	925,0145	13.0
5000 	20 	3 	0,5000	925,9200	3.7
5000 	20 	3 	0,2500	926,2270	7.2
5000 	20 	3 	0,1250	925,4810	12.3
5000 	20 	3 	0,0625	925,7930	12.0
5000 	20 	3 	0,0312	926,5070	12.0
5000 	20 	4 	0,5000	927,1125	3.1
5000 	20 	4 	0,2500	927,0215	6.6
5000 	20 	4 	0,1250	926,2395	12.3
5000 	20 	4 	0,0625	926,8365	11.8
5000 	20 	4 	0,0312	925,7460	11.7
5000 	20 	5 	0,5000	929,9005	3.3
5000 	20 	5 	0,2500	926,4365	6.6
5000 	20 	5 	0,1250	926,4395	11.8
5000 	20 	5 	0,0625	927,4770	11.8
5000 	20 	5 	0,0312	925,9745	12.4
5000 	20 	6 	0,5000	928,0575	3.4
5000 	20 	6 	0,2500	927,2815	6.7
5000 	20 	6 	0,1250	925,0715	12.2
5000 	20 	6 	0,0625	926,2335	11.6
5000 	20 	6 	0,0312	930,1475	11.6
5000 	20 	7 	0,5000	930,0010	3.5
5000 	20 	7 	0,2500	927,9525	7.0
5000 	20 	7 	0,1250	926,5145	11.3
5000 	20 	7 	0,0625	927,1655	12.1
5000 	20 	7 	0,0312	927,9870	11.6
5000 	20 	8 	0,5000	931,7990	3.2
5000 	20 	8 	0,2500	927,1390	6.6
5000 	20 	8 	0,1250	926,6380	12.1
5000 	20 	8 	0,0625	928,1140	12.4
5000 	20 	8 	0,0312	928,0995	11.1
5000 	20 	9 	0,5000	926,9725	3.3
5000 	20 	9 	0,2500	927,3730	7.6
5000 	20 	9 	0,1250	926,0315	11.7
5000 	20 	9 	0,0625	927,5980	12.1
5000 	20 	9 	0,0312	926,6295	11.8
5000 	20 	10 	0,5000	930,7335	3.2
5000 	20 	10 	0,2500	927,0305	6.9
5000 	20 	10 	0,1250	926,8250	11.6
5000 	20 	10 	0,0625	925,7775	12.0
5000 	20 	10 	0,0312	927,0855	11.9
5000 	50 	1 	0,5000	927,6195	3.4
5000 	50 	1 	0,2500	926,7775	6.4
5000 	50 	1 	0,1250	925,9370	12.0
5000 	50 	1 	0,0625	923,6390	11.5
5000 	50 	1 	0,0312	926,5630	12.1
5000 	50 	2 	0,5000	927,9340	3.3
5000 	50 	2 	0,2500	927,1260	7.0
5000 	50 	2 	0,1250	924,8870	11.7
5000 	50 	2 	0,0625	927,2835	12.0
5000 	50 	2 	0,0312	926,7800	12.8
5000 	50 	3 	0,5000	927,0530	3.5
5000 	50 	3 	0,2500	929,3420	6.9
5000 	50 	3 	0,1250	926,6840	11.5
5000 	50 	3 	0,0625	927,4920	12.2
5000 	50 	3 	0,0312	927,5310	12.5
5000 	50 	4 	0,5000	930,0015	3.6
5000 	50 	4 	0,2500	926,9630	6.9
5000 	50 	4 	0,1250	927,6260	11.0
5000 	50 	4 	0,0625	928,3690	13.2
5000 	50 	4 	0,0312	926,3815	12.4
5000 	50 	5 	0,5000	930,2570	3.3
5000 	50 	5 	0,2500	927,1075	7.0
5000 	50 	5 	0,1250	928,3180	11.6
5000 	50 	5 	0,0625	925,6785	12.0
5000 	50 	5 	0,0312	926,7295	12.3
5000 	50 	6 	0,5000	929,4265	3.6
5000 	50 	6 	0,2500	926,6055	7.8
5000 	50 	6 	0,1250	927,0050	12.0
5000 	50 	6 	0,0625	929,8255	11.8
5000 	50 	6 	0,0312	928,7180	12.2
5000 	50 	7 	0,5000	926,9025	3.4
5000 	50 	7 	0,2500	929,2820	7.6
5000 	50 	7 	0,1250	928,0425	12.0
5000 	50 	7 	0,0625	925,5565	11.7
5000 	50 	7 	0,0312	925,8585	11.8
5000 	50 	8 	0,5000	932,9305	3.3
5000 	50 	8 	0,2500	929,8285	6.9
