
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
10000 	27 	3 	0,0100	941,7000	30.4
10000 	28 	0 	1,0000	931,1565	3.8
10000 	28 	0 	0,5000	926,6270	5.6
10000 	28 	0 	0,1000	924,5730	26.1
10000 	28 	0 	0,0500	923,9410	31.1
10000 	28 	0 	0,0100	928,2240	29.6
10000 	28 	1 	1,0000	933,8950	1.7
10000 	28 	1 	0,5000	926,5300	4.0
10000 	28 	1 	0,1000	925,5940	19.6
10000 	28 	1 	0,0500	926,1375	23.5
10000 	28 	1 	0,0100	928,2445	23.4
10000 	28 	2 	1,0000	935,3325	1.6
10000 	28 	2 	0,5000	933,9705	3.4
10000 	28 	2 	0,1000	927,2070	18.6
10000 	28 	2 	0,0500	929,2900	33.8
10000 	28 	2 	0,0100	934,9325	38.8
10000 	28 	3 	1,0000	935,7480	2.2
10000 	28 	3 	0,5000	928,7835	3.6
10000 	28 	3 	0,1000	928,5960	18.3
10000 	28 	3 	0,0500	930,2740	24.6
10000 	28 	3 	0,0100	935,2795	24.6
10000 	29 	0 	1,0000	929,5270	1.9
10000 	29 	0 	0,5000	926,6555	3.5
10000 	29 	0 	0,1000	926,9355	17.4
10000 	29 	0 	0,0500	925,8670	23.1
10000 	29 	0 	0,0100	925,0030	23.7
10000 	29 	1 	1,0000	934,2925	1.7
10000 	29 	1 	0,5000	926,9360	3.4
10000 	29 	1 	0,1000	927,2945	16.8
10000 	29 	1 	0,0500	928,2125	22.8
10000 	29 	1 	0,0100	925,0685	24.5
10000 	29 	2 	1,0000	936,6945	1.6
10000 	29 	2 	0,5000	928,5355	3.4
10000 	29 	2 	0,1000	929,2990	18.0
10000 	29 	2 	0,0500	933,4025	24.3
10000 	29 	2 	0,0100	930,2990	25.9
10000 	29 	3 	1,0000	934,3065	1.9
10000 	29 	3 	0,5000	930,6315	3.4
10000 	29 	3 	0,1000	932,7815	18.9
10000 	29 	3 	0,0500	933,0985	23.9
10000 	29 	3 	0,0100	942,3445	26.4
10000 	30 	0 	1,0000	931,7770	1.8
10000 	30 	0 	0,5000	927,8830	3.5
10000 	30 	0 	0,1000	925,7460	17.3
10000 	30 	0 	0,0500	925,0770	23.9
10000 	30 	0 	0,0100	924,6595	23.9
10000 	30 	1 	1,0000	932,5915	1.7
10000 	30 	1 	0,5000	927,1970	3.4
10000 	30 	1 	0,1000	928,1470	19.7
10000 	30 	1 	0,0500	927,2855	26.5
10000 	30 	1 	0,0100	927,3390	24.6
10000 	30 	2 	1,0000	936,6930	1.6
10000 	30 	2 	0,5000	931,0180	3.3
10000 	30 	2 	0,1000	930,6040	18.0
10000 	30 	2 	0,0500	926,7460	23.9
10000 	30 	2 	0,0100	930,7295	23.9
10000 	30 	3 	1,0000	937,3190	1.5
10000 	30 	3 	0,5000	931,3390	3.2
10000 	30 	3 	0,1000	930,0205	16.4
10000 	30 	3 	0,0500	932,4095	24.3
10000 	30 	3 	0,0100	938,3260	25.0
10000 	31 	0 	1,0000	930,2355	2.1
10000 	31 	0 	0,5000	927,7910	3.7
10000 	31 	0 	0,1000	924,8175	16.3
10000 	31 	0 	0,0500	925,0340	22.0
10000 	31 	0 	0,0100	924,6190	24.4
10000 	31 	1 	1,0000	932,9420	1.6
10000 	31 	1 	0,5000	929,3430	3.3
10000 	31 	1 	0,1000	926,7100	17.1
10000 	31 	1 	0,0500	926,3790	22.8
10000 	31 	1 	0,0100	926,8740	24.0
10000 	31 	2 	1,0000	934,8745	1.6
10000 	31 	2 	0,5000	931,9980	3.2
10000 	31 	2 	0,1000	929,5190	18.3
10000 	31 	2 	0,0500	927,8330	24.7
10000 	31 	2 	0,0100	936,6205	24.4
10000 	31 	3 	1,0000	935,7425	1.6
10000 	31 	3 	0,5000	929,9670	3.3
10000 	31 	3 	0,1000	931,7535	16.7
10000 	31 	3 	0,0500	931,8555	24.3
10000 	31 	3 	0,0100	943,8105	27.1
10000 	32 	0 	1,0000	930,0250	2.2
10000 	32 	0 	0,5000	925,8135	3.4
10000 	32 	0 	0,1000	925,3735	17.8
10000 	32 	0 	0,0500	925,0705	23.8
10000 	32 	0 	0,0100	926,2445	24.2
10000 	32 	1 	1,0000	934,2560	1.8
10000 	32 	1 	0,5000	926,8500	3.3
10000 	32 	1 	0,1000	928,6505	17.1
10000 	32 	1 	0,0500	925,0100	23.9
10000 	32 	1 	0,0100	929,6635	25.4
10000 	32 	2 	1,0000	933,5155	1.8
10000 	32 	2 	0,5000	930,0590	3.3
10000 	32 	2 	0,1000	927,1975	17.3
10000 	32 	2 	0,0500	927,7860	24.1
10000 	32 	2 	0,0100	935,9545	24.9
10000 	32 	3 	1,0000	935,1370	1.7
10000 	32 	3 	0,5000	930,8890	3.5
10000 	32 	3 	0,1000	931,0265	18.5
10000 	32 	3 	0,0500	932,2420	26.3
10000 	32 	3 	0,0100	947,0285	26.1
10000 	33 	0 	1,0000	931,2185	2.0
10000 	33 	0 	0,5000	926,3955	3.5
10000 	33 	0 	0,1000	925,7285	18.2
10000 	33 	0 	0,0500	925,4725	23.3
10000 	33 	0 	0,0100	926,3480	23.7
10000 	33 	1 	1,0000	931,7880	1.6
10000 	33 	1 	0,5000	928,3865	3.3
10000 	33 	1 	0,1000	927,2185	18.2
10000 	33 	1 	0,0500	928,0545	22.7
10000 	33 	1 	0,0100	925,4620	22.8
10000 	33 	2 	1,0000	937,7155	1.6
10000 	33 	2 	0,5000	930,6600	3.4
10000 	33 	2 	0,1000	928,4055	17.8
10000 	33 	2 	0,0500	931,5280	24.3
10000 	33 	2 	0,0100	931,0210	24.3
10000 	33 	3 	1,0000	935,9030	1.6
10000 	33 	3 	0,5000	926,3860	3.3
10000 	33 	3 	0,1000	931,7730	17.5
10000 	33 	3 	0,0500	930,2090	22.7
10000 	33 	3 	0,0100	946,6475	25.9
10000 	34 	0 	1,0000	931,9890	2.0
10000 	34 	0 	0,5000	927,4450	3.5
10000 	34 	0 	0,1000	924,9975	17.1
10000 	34 	0 	0,0500	926,0580	23.8
10000 	34 	0 	0,0100	925,7295	23.4
10000 	34 	1 	1,0000	934,8560	1.7
10000 	34 	1 	0,5000	928,2680	3.2
10000 	34 	1 	0,1000	926,9000	17.7
10000 	34 	1 	0,0500	925,4995	23.0
10000 	34 	1 	0,0100	925,4430	23.9
10000 	34 	2 	1,0000	936,7555	1.6
10000 	34 	2 	0,5000	931,7115	3.4
10000 	34 	2 	0,1000	928,0605	18.0
10000 	34 	2 	0,0500	930,8700	23.8
10000 	34 	2 	0,0100	940,4050	26.4
10000 	34 	3 	1,0000	935,8130	1.6
10000 	34 	3 	0,5000	930,6230	3.3
10000 	34 	3 	0,1000	931,7715	17.8
10000 	34 	3 	0,0500	931,8955	23.9
10000 	34 	3 	0,0100	945,7245	26.5
10000 	35 	0 	1,0000	931,4850	2.1
10000 	35 	0 	0,5000	927,6905	3.5
10000 	35 	0 	0,1000	924,8515	18.4
10000 	35 	0 	0,0500	924,6425	23.4
10000 	35 	0 	0,0100	925,1950	23.2
10000 	35 	1 	1,0000	931,9110	1.7
10000 	35 	1 	0,5000	928,8105	3.4
10000 	35 	1 	0,1000	926,9795	17.2
10000 	35 	1 	0,0500	926,6640	24.3
10000 	35 	1 	0,0100	928,2920	24.1
10000 	35 	2 	1,0000	933,6640	1.6
10000 	35 	2 	0,5000	930,9980	3.2
10000 	35 	2 	0,1000	929,8025	17.3
10000 	35 	2 	0,0500	929,4895	24.4
10000 	35 	2 	0,0100	937,3575	25.5
10000 	35 	3 	1,0000	937,1325	1.7
10000 	35 	3 	0,5000	928,9995	3.4
10000 	35 	3 	0,1000	930,5515	17.7
10000 	35 	3 	0,0500	931,8690	24.0
10000 	35 	3 	0,0100	939,9680	25.9
10000 	36 	0 	1,0000	932,2515	2.0
10000 	36 	0 	0,5000	927,2045	3.6
10000 	36 	0 	0,1000	925,6335	17.1
10000 	36 	0 	0,0500	925,4770	23.0
10000 	36 	0 	0,0100	926,7365	23.2
10000 	36 	1 	1,0000	934,4040	1.6
10000 	36 	1 	0,5000	929,8920	3.2
10000 	36 	1 	0,1000	925,7295	17.4
10000 	36 	1 	0,0500	927,7680	23.8
10000 	36 	1 	0,0100	929,5830	23.7
10000 	36 	2 	1,0000	935,6680	1.6
10000 	36 	2 	0,5000	929,3400	3.3
10000 	36 	2 	0,1000	926,8790	17.0
10000 	36 	2 	0,0500	929,6085	23.6
10000 	36 	2 	0,0100	938,1225	23.7
10000 	36 	3 	1,0000	935,7940	1.6
10000 	36 	3 	0,5000	933,8300	3.3
10000 	36 	3 	0,1000	929,3745	17.0
10000 	36 	3 	0,0500	932,3840	23.7
10000 	36 	3 	0,0100	931,0265	24.1
10000 	37 	0 	1,0000	931,8975	1.9
10000 	37 	0 	0,5000	927,1655	3.7
10000 	37 	0 	0,1000	925,9735	18.0
10000 	37 	0 	0,0500	925,5115	23.3
10000 	37 	0 	0,0100	926,3905	23.2
10000 	37 	1 	1,0000	932,3070	1.6
10000 	37 	1 	0,5000	925,6670	3.3
10000 	37 	1 	0,1000	925,2260	18.0
10000 	37 	1 	0,0500	926,9265	23.2
10000 	37 	1 	0,0100	928,9850	23.5
10000 	37 	2 	1,0000	937,1075	1.6
10000 	37 	2 	0,5000	928,8480	3.4
10000 	37 	2 	0,1000	928,8755	17.2
10000 	37 	2 	0,0500	930,2490	24.0
10000 	37 	2 	0,0100	937,5100	23.7
10000 	37 	3 	1,0000	938,7025	1.6
10000 	37 	3 	0,5000	933,6945	3.2
10000 	37 	3 	0,1000	928,9110	18.1
10000 	37 	3 	0,0500	931,7515	24.1
10000 	37 	3 	0,0100	943,2840	23.5
10000 	38 	0 	1,0000	932,7775	2.1
10000 	38 	0 	0,5000	926,9590	3.6
10000 	38 	0 	0,1000	926,9915	17.8
10000 	38 	0 	0,0500	926,0015	22.8
10000 	38 	0 	0,0100	924,8745	22.5
10000 	38 	1 	1,0000	937,0845	1.5
10000 	38 	1 	0,5000	929,3425	3.3
10000 	38 	1 	0,1000	927,4220	17.7
10000 	38 	1 	0,0500	924,2075	24.0
10000 	38 	1 	0,0100	928,1340	24.3
10000 	38 	2 	1,0000	936,1340	1.6
10000 	38 	2 	0,5000	930,9575	3.5
10000 	38 	2 	0,1000	930,0505	17.1
10000 	38 	2 	0,0500	930,6895	23.7
10000 	38 	2 	0,0100	932,4630	24.3
10000 	38 	3 	1,0000	934,7430	1.7
10000 	38 	3 	0,5000	933,4810	3.4
10000 	38 	3 	0,1000	929,6885	18.0
10000 	38 	3 	0,0500	929,7615	23.3
10000 	38 	3 	0,0100	940,4060	24.5
10000 	39 	0 	1,0000	930,0930	2.1
10000 	39 	0 	0,5000	925,8780	3.5
10000 	39 	0 	0,1000	925,6990	17.6
10000 	39 	0 	0,0500	928,1895	23.3
10000 	39 	0 	0,0100	926,2670	25.5
10000 	39 	1 	1,0000	933,0535	1.7
10000 	39 	1 	0,5000	929,2510	3.3
10000 	39 	1 	0,1000	927,5555	18.3
10000 	39 	1 	0,0500	926,5555	24.1
10000 	39 	1 	0,0100	927,8205	24.4
10000 	39 	2 	1,0000	938,1555	1.8
10000 	39 	2 	0,5000	932,4870	3.2
10000 	39 	2 	0,1000	930,4115	18.0
10000 	39 	2 	0,0500	929,2465	23.7
10000 	39 	2 	0,0100	935,3115	26.4
10000 	39 	3 	1,0000	935,7460	1.6
10000 	39 	3 	0,5000	933,0615	3.3
10000 	39 	3 	0,1000	930,8915	17.3
10000 	39 	3 	0,0500	929,0430	25.2
10000 	39 	3 	0,0100	938,7285	25.3
10000 	40 	0 	1,0000	930,8000	1.9
10000 	40 	0 	0,5000	928,3110	3.6
10000 	40 	0 	0,1000	924,9945	18.3
10000 	40 	0 	0,0500	925,3230	23.6
10000 	40 	0 	0,0100	926,8355	24.3
10000 	40 	1 	1,0000	932,9260	1.6
10000 	40 	1 	0,5000	924,6645	3.6
10000 	40 	1 	0,1000	925,7945	16.8
10000 	40 	1 	0,0500	927,8080	23.3
10000 	40 	1 	0,0100	931,0875	22.7
10000 	40 	2 	1,0000	937,5010	1.6
10000 	40 	2 	0,5000	928,5245	3.2
10000 	40 	2 	0,1000	928,5025	17.7
10000 	40 	2 	0,0500	931,6420	24.2
10000 	40 	2 	0,0100	933,8175	24.5
10000 	40 	3 	1,0000	938,7535	1.7
10000 	40 	3 	0,5000	931,8075	3.1
10000 	40 	3 	0,1000	928,2410	17.5
10000 	40 	3 	0,0500	931,9120	24.1
10000 	40 	3 	0,0100	939,3555	24.6
10000 	41 	0 	1,0000	931,4040	2.1
10000 	41 	0 	0,5000	926,4255	3.5
10000 	41 	0 	0,1000	924,4465	17.9
10000 	41 	0 	0,0500	926,6615	23.5
10000 	41 	0 	0,0100	925,9760	24.4
10000 	41 	1 	1,0000	934,6790	1.7
10000 	41 	1 	0,5000	927,8920	3.5
10000 	41 	1 	0,1000	926,7570	17.3
10000 	41 	1 	0,0500	925,3035	23.7
10000 	41 	1 	0,0100	927,1660	23.7
10000 	41 	2 	1,0000	934,4550	1.7
10000 	41 	2 	0,5000	929,5730	3.4
10000 	41 	2 	0,1000	928,6685	17.3
10000 	41 	2 	0,0500	929,8440	24.7
10000 	41 	2 	0,0100	934,7570	27.4
10000 	41 	3 	1,0000	939,1865	1.6
10000 	41 	3 	0,5000	932,0580	3.3
10000 	41 	3 	0,1000	928,2550	18.6
10000 	41 	3 	0,0500	932,1205	25.4
10000 	41 	3 	0,0100	939,0680	25.7
10000 	42 	0 	1,0000	931,2995	1.9
10000 	42 	0 	0,5000	926,9850	3.5
10000 	42 	0 	0,1000	925,7565	18.9
10000 	42 	0 	0,0500	925,0555	23.0
10000 	42 	0 	0,0100	927,2130	23.2
10000 	42 	1 	1,0000	934,4860	1.6
10000 	42 	1 	0,5000	930,0485	3.2
10000 	42 	1 	0,1000	929,6350	17.0
10000 	42 	1 	0,0500	926,8795	24.0
10000 	42 	1 	0,0100	925,1760	24.4
10000 	42 	2 	1,0000	935,9930	1.5
10000 	42 	2 	0,5000	931,3920	3.2
10000 	42 	2 	0,1000	929,2875	17.3
10000 	42 	2 	0,0500	931,4180	25.0
10000 	42 	2 	0,0100	932,6780	23.6
10000 	42 	3 	1,0000	938,0210	1.5
10000 	42 	3 	0,5000	930,2705	3.4
10000 	42 	3 	0,1000	928,2560	17.6
10000 	42 	3 	0,0500	935,3670	23.8
10000 	42 	3 	0,0100	938,9620	24.3
10000 	43 	0 	1,0000	930,1910	2.1
10000 	43 	0 	0,5000	926,4280	3.3
10000 	43 	0 	0,1000	925,8805	17.6
10000 	43 	0 	0,0500	924,5180	23.2
10000 	43 	0 	0,0100	924,6060	24.3
10000 	43 	1 	1,0000	934,7490	1.7
10000 	43 	1 	0,5000	927,8750	3.3
10000 	43 	1 	0,1000	926,8255	17.2
10000 	43 	1 	0,0500	929,7950	23.9
10000 	43 	1 	0,0100	928,7300	23.3
10000 	43 	2 	1,0000	935,0350	1.6
10000 	43 	2 	0,5000	932,0020	3.3
10000 	43 	2 	0,1000	928,6700	16.6
10000 	43 	2 	0,0500	930,3585	23.9
10000 	43 	2 	0,0100	932,1435	25.1
10000 	43 	3 	1,0000	935,6980	1.6
10000 	43 	3 	0,5000	932,4910	3.3
10000 	43 	3 	0,1000	929,1780	17.4
10000 	43 	3 	0,0500	934,4465	24.4
10000 	43 	3 	0,0100	940,8455	25.4
10000 	44 	0 	1,0000	931,1940	2.1
10000 	44 	0 	0,5000	927,1055	3.3
10000 	44 	0 	0,1000	925,9215	18.8
10000 	44 	0 	0,0500	925,6530	23.3
10000 	44 	0 	0,0100	926,1640	22.9
10000 	44 	1 	1,0000	931,3300	1.5
10000 	44 	1 	0,5000	930,1035	3.3
10000 	44 	1 	0,1000	925,7075	17.3
10000 	44 	1 	0,0500	929,0370	23.2
10000 	44 	1 	0,0100	928,9165	24.7
10000 	44 	2 	1,0000	936,4830	1.5
10000 	44 	2 	0,5000	932,6145	3.2
10000 	44 	2 	0,1000	930,1595	18.0
10000 	44 	2 	0,0500	929,9030	23.6
10000 	44 	2 	0,0100	933,3610	23.8
10000 	44 	3 	1,0000	936,4210	1.7
10000 	44 	3 	0,5000	930,3505	3.1
10000 	44 	3 	0,1000	931,9095	18.1
10000 	44 	3 	0,0500	930,9015	24.0
10000 	44 	3 	0,0100	939,9840	24.8
10000 	45 	0 	1,0000	933,3830	2.0
10000 	45 	0 	0,5000	928,6145	3.5
10000 	45 	0 	0,1000	926,0845	17.9
10000 	45 	0 	0,0500	925,3705	23.9
10000 	45 	0 	0,0100	925,4585	24.0
10000 	45 	1 	1,0000	934,9900	1.5
10000 	45 	1 	0,5000	927,7315	3.2
10000 	45 	1 	0,1000	928,9755	16.8
10000 	45 	1 	0,0500	927,6485	22.8
10000 	45 	1 	0,0100	929,5240	23.3
10000 	45 	2 	1,0000	934,9515	1.6
10000 	45 	2 	0,5000	932,2440	3.3
10000 	45 	2 	0,1000	933,2420	17.5
10000 	45 	2 	0,0500	931,3120	22.4
10000 	45 	2 	0,0100	933,3980	24.2
10000 	45 	3 	1,0000	936,0485	1.7
10000 	45 	3 	0,5000	933,7720	3.3
10000 	45 	3 	0,1000	930,9040	17.7
10000 	45 	3 	0,0500	930,1245	24.6
10000 	45 	3 	0,0100	943,3215	24.7
10000 	46 	0 	1,0000	930,8405	2.1
10000 	46 	0 	0,5000	928,0290	3.6
10000 	46 	0 	0,1000	924,0115	18.0
10000 	46 	0 	0,0500	926,0705	22.5
10000 	46 	0 	0,0100	924,6415	23.9
10000 	46 	1 	1,0000	932,5585	1.6
10000 	46 	1 	0,5000	933,7940	3.3
10000 	46 	1 	0,1000	928,2495	18.3
10000 	46 	1 	0,0500	926,1835	23.8
10000 	46 	1 	0,0100	932,2250	25.1
10000 	46 	2 	1,0000	933,7180	1.7
10000 	46 	2 	0,5000	929,1420	3.4
10000 	46 	2 	0,1000	928,3690	18.6
10000 	46 	2 	0,0500	929,9510	25.8
10000 	46 	2 	0,0100	939,5260	25.1
10000 	46 	3 	1,0000	937,4605	1.7
10000 	46 	3 	0,5000	934,0095	3.5
10000 	46 	3 	0,1000	928,7960	17.2
10000 	46 	3 	0,0500	929,3610	24.9
10000 	46 	3 	0,0100	939,4965	24.9
10000 	47 	0 	1,0000	933,4050	2.0
10000 	47 	0 	0,5000	926,1225	3.6
10000 	47 	0 	0,1000	924,9715	16.9
10000 	47 	0 	0,0500	927,0865	25.1
10000 	47 	0 	0,0100	924,4890	24.0
10000 	47 	1 	1,0000	935,8330	1.6
10000 	47 	1 	0,5000	927,2485	3.3
10000 	47 	1 	0,1000	924,0840	18.0
10000 	47 	1 	0,0500	924,9560	23.2
10000 	47 	1 	0,0100	928,0090	24.4
10000 	47 	2 	1,0000	935,5640	1.6
10000 	47 	2 	0,5000	930,8385	3.3
10000 	47 	2 	0,1000	928,5950	17.1
10000 	47 	2 	0,0500	931,1225	23.7
10000 	47 	2 	0,0100	935,3510	25.1
10000 	47 	3 	1,0000	937,8720	1.5
10000 	47 	3 	0,5000	931,3100	3.3
10000 	47 	3 	0,1000	931,0155	17.1
10000 	47 	3 	0,0500	933,2720	24.3
10000 	47 	3 	0,0100	947,0295	23.7
10000 	48 	0 	1,0000	931,9860	2.1
10000 	48 	0 	0,5000	925,0200	3.4
10000 	48 	0 	0,1000	925,1295	17.8
10000 	48 	0 	0,0500	925,3275	22.4
10000 	48 	0 	0,0100	925,4035	24.3
10000 	48 	1 	1,0000	933,5895	1.7
10000 	48 	1 	0,5000	927,5335	3.4
10000 	48 	1 	0,1000	928,2370	18.1
10000 	48 	1 	0,0500	929,3215	24.3
10000 	48 	1 	0,0100	930,1880	24.4
10000 	48 	2 	1,0000	939,8120	1.6
10000 	48 	2 	0,5000	932,0970	3.2
10000 	48 	2 	0,1000	932,3320	17.5
10000 	48 	2 	0,0500	928,4840	24.1
10000 	48 	2 	0,0100	928,9940	27.0
10000 	48 	3 	1,0000	935,7125	1.7
10000 	48 	3 	0,5000	933,8275	3.2
10000 	48 	3 	0,1000	929,3335	16.5
10000 	48 	3 	0,0500	932,1540	23.2
10000 	48 	3 	0,0100	938,8370	24.5
10000 	49 	0 	1,0000	931,9040	1.8
10000 	49 	0 	0,5000	924,3325	3.4
10000 	49 	0 	0,1000	924,7800	18.2
10000 	49 	0 	0,0500	925,3860	23.7
10000 	49 	0 	0,0100	927,3340	23.1
10000 	49 	1 	1,0000	931,3295	1.7
10000 	49 	1 	0,5000	928,3595	3.3
10000 	49 	1 	0,1000	927,5000	17.3
10000 	49 	1 	0,0500	925,6890	24.5
10000 	49 	1 	0,0100	928,6785	25.2
10000 	49 	2 	1,0000	933,8025	1.6
10000 	49 	2 	0,5000	930,1345	3.5
10000 	49 	2 	0,1000	929,1520	17.9
10000 	49 	2 	0,0500	931,2805	23.7
10000 	49 	2 	0,0100	932,6865	26.7
10000 	49 	3 	1,0000	937,3515	1.6
10000 	49 	3 	0,5000	929,3010	3.2
10000 	49 	3 	0,1000	934,9815	17.4
10000 	49 	3 	0,0500	932,4425	24.2
10000 	49 	3 	0,0100	940,3600	25.2
10000 	50 	0 	1,0000	930,8950	2.0
10000 	50 	0 	0,5000	927,3425	3.2
10000 	50 	0 	0,1000	925,2135	18.2
10000 	50 	0 	0,0500	926,1705	23.5
10000 	50 	0 	0,0100	925,3070	23.6
10000 	50 	1 	1,0000	934,0855	1.6
10000 	50 	1 	0,5000	929,1440	3.2
10000 	50 	1 	0,1000	929,4770	17.5
10000 	50 	1 	0,0500	930,0440	22.3
10000 	50 	1 	0,0100	927,4075	24.4
10000 	50 	2 	1,0000	937,3290	1.5
10000 	50 	2 	0,5000	930,4560	3.2
10000 	50 	2 	0,1000	928,3855	17.4
10000 	50 	2 	0,0500	929,2925	24.3
10000 	50 	2 	0,0100	939,3385	23.7
10000 	50 	3 	1,0000	935,8075	1.6
10000 	50 	3 	0,5000	927,2955	3.3
10000 	50 	3 	0,1000	931,2875	18.7
10000 	50 	3 	0,0500	931,5595	25.3
10000 	50 	3 	0,0100	946,9295	27.4
10000 	51 	0 	1,0000	932,2130	1.9
10000 	51 	0 	0,5000	927,0405	3.5
10000 	51 	0 	0,1000	923,1300	16.9
10000 	51 	0 	0,0500	925,0775	23.7
10000 	51 	0 	0,0100	926,5110	24.5
10000 	51 	1 	1,0000	934,2075	1.7
10000 	51 	1 	0,5000	929,4355	3.2
10000 	51 	1 	0,1000	928,7365	17.5
10000 	51 	1 	0,0500	926,9935	23.1
10000 	51 	1 	0,0100	928,5730	23.2
10000 	51 	2 	1,0000	934,9720	1.6
10000 	51 	2 	0,5000	930,5790	3.2
10000 	51 	2 	0,1000	929,4330	18.2
10000 	51 	2 	0,0500	932,3165	24.2
10000 	51 	2 	0,0100	932,1215	24.9
10000 	51 	3 	1,0000	938,5280	1.6
10000 	51 	3 	0,5000	936,2175	3.4
10000 	51 	3 	0,1000	932,3420	17.6
10000 	51 	3 	0,0500	932,1260	23.9
10000 	51 	3 	0,0100	939,4305	24.8
10000 	52 	0 	1,0000	930,6810	2.1
10000 	52 	0 	0,5000	928,0230	3.4
10000 	52 	0 	0,1000	925,8740	17.4
10000 	52 	0 	0,0500	925,3760	22.8
10000 	52 	0 	0,0100	924,3760	22.9
10000 	52 	1 	1,0000	937,8205	1.6
10000 	52 	1 	0,5000	931,3715	3.3
10000 	52 	1 	0,1000	928,1540	17.0
10000 	52 	1 	0,0500	930,0555	23.5
10000 	52 	1 	0,0100	930,2230	23.4
10000 	52 	2 	1,0000	937,9310	1.7
10000 	52 	2 	0,5000	932,6175	3.2
10000 	52 	2 	0,1000	927,8215	18.8
10000 	52 	2 	0,0500	932,7785	23.5
10000 	52 	2 	0,0100	932,6780	24.1
10000 	52 	3 	1,0000	942,0255	1.7
10000 	52 	3 	0,5000	934,7035	3.5
10000 	52 	3 	0,1000	933,8330	18.4
10000 	52 	3 	0,0500	935,2790	24.9
10000 	52 	3 	0,0100	938,4575	24.0
10000 	53 	0 	1,0000	930,2530	2.2
10000 	53 	0 	0,5000	926,1780	3.3
10000 	53 	0 	0,1000	924,5960	17.8
10000 	53 	0 	0,0500	925,8650	23.5
10000 	53 	0 	0,0100	925,2695	23.0
10000 	53 	1 	1,0000	934,7985	1.8
10000 	53 	1 	0,5000	929,9450	3.2
10000 	53 	1 	0,1000	926,8765	17.3
10000 	53 	1 	0,0500	928,0170	23.8
10000 	53 	1 	0,0100	925,9690	23.1
10000 	53 	2 	1,0000	935,9405	1.6
10000 	53 	2 	0,5000	933,7735	3.3
10000 	53 	2 	0,1000	932,3465	17.6
10000 	53 	2 	0,0500	932,1210	24.4
10000 	53 	2 	0,0100	935,4945	24.4
10000 	53 	3 	1,0000	943,6445	1.6
10000 	53 	3 	0,5000	932,6295	3.2
10000 	53 	3 	0,1000	931,9270	17.6
10000 	53 	3 	0,0500	934,4585	23.6
10000 	53 	3 	0,0100	938,7855	26.0
10000 	54 	0 	1,0000	931,3690	1.8
10000 	54 	0 	0,5000	926,6130	3.6
10000 	54 	0 	0,1000	924,2140	17.9
10000 	54 	0 	0,0500	925,2525	22.6
10000 	54 	0 	0,0100	927,2170	23.4
10000 	54 	1 	1,0000	936,7545	1.7
10000 	54 	1 	0,5000	931,6470	3.3
10000 	54 	1 	0,1000	929,0825	18.4
10000 	54 	1 	0,0500	928,5205	22.2
10000 	54 	1 	0,0100	929,2425	24.8
10000 	54 	2 	1,0000	935,9615	1.6
10000 	54 	2 	0,5000	931,7825	3.6
10000 	54 	2 	0,1000	930,9405	17.9
10000 	54 	2 	0,0500	931,2615	23.8
10000 	54 	2 	0,0100	936,4745	24.5
10000 	54 	3 	1,0000	940,8080	1.5
10000 	54 	3 	0,5000	933,2765	3.1
10000 	54 	3 	0,1000	933,0390	16.5
10000 	54 	3 	0,0500	929,9360	23.8
10000 	54 	3 	0,0100	936,1665	25.2
10000 	55 	0 	1,0000	931,0230	2.1
10000 	55 	0 	0,5000	926,6665	3.7
10000 	55 	0 	0,1000	925,2090	17.2
10000 	55 	0 	0,0500	926,6775	23.3
10000 	55 	0 	0,0100	926,1055	23.5
10000 	55 	1 	1,0000	936,1145	1.6
10000 	55 	1 	0,5000	929,3355	3.3
10000 	55 	1 	0,1000	928,5440	17.7
10000 	55 	1 	0,0500	932,0835	23.5
10000 	55 	1 	0,0100	928,9005	23.4
10000 	55 	2 	1,0000	937,1325	1.5
10000 	55 	2 	0,5000	933,0830	3.3
10000 	55 	2 	0,1000	931,1945	17.6
10000 	55 	2 	0,0500	933,7405	23.8
10000 	55 	2 	0,0100	933,1105	25.1
10000 	55 	3 	1,0000	937,7525	1.5
10000 	55 	3 	0,5000	933,8445	4.0
10000 	55 	3 	0,1000	930,2585	18.7
10000 	55 	3 	0,0500	932,3910	22.9
10000 	55 	3 	0,0100	941,6125	27.6
10000 	56 	0 	1,0000	932,2655	2.1
10000 	56 	0 	0,5000	926,4935	3.3
10000 	56 	0 	0,1000	925,0615	17.6
10000 	56 	0 	0,0500	926,5435	22.6
10000 	56 	0 	0,0100	926,4140	22.4
10000 	56 	1 	1,0000	933,4405	1.7
10000 	56 	1 	0,5000	933,0345	3.2
10000 	56 	1 	0,1000	928,2965	17.0
10000 	56 	1 	0,0500	927,8930	22.7
10000 	56 	1 	0,0100	925,8665	23.6
10000 	56 	2 	1,0000	938,0195	1.6
10000 	56 	2 	0,5000	933,6140	3.3
10000 	56 	2 	0,1000	932,2450	16.8
10000 	56 	2 	0,0500	931,7640	23.7
10000 	56 	2 	0,0100	936,8740	24.3
10000 	56 	3 	1,0000	941,2825	1.7
